entity_id,dailyEnergyConsumed,observedAt,unit
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.03775,2024-03-19T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.03775,2024-03-19T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.588313869,2024-03-19T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.274861314,2024-03-19T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.274861314,2024-03-19T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0005,2024-03-19T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,15.5385,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,15.5385,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.492780952,2024-03-19T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.2145,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.2145,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.062913043,2024-03-19T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,3.052,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0285,2024-03-19T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.630615385,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.630615385,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.274861314,2024-03-19T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.824554745,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.824554745,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,15.5385,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.002,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.002,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.2145,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.577792793,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.577792793,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,3.052,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.070047619,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.070047619,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.630615385,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.030071429,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.824554745,2024-03-20T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.272131387,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.272131387,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.002,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,15.53775,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,15.53775,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.577792793,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.171009615,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.171009615,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.070047619,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.906272727,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.906272727,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.030071429,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.156533333,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.156533333,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.051,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.051,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.272131387,2024-03-20T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.79215,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.79215,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,15.53775,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.171009615,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.597394495,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.597394495,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.906272727,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.09292,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.09292,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.156533333,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.014,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.014,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.051,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.79215,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.282481752,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.282481752,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.597394495,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.585605263,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.585605263,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.09292,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.084210526,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.084210526,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.014,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.013666667,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.013666667,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.282481752,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.142419118,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.142419118,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.585605263,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.727849057,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.727849057,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.084210526,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.099391304,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.099391304,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.013666667,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.016,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.016,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.142419118,2024-03-22T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.181065693,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.181065693,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,15.53775,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,15.53775,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.727849057,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.016788136,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.016788136,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.099391304,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.769608696,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.769608696,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.016,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.450071429,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-21T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0855,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0855,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.181065693,2024-03-22T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.578381295,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-21T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,15.53775,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.016788136,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.856346774,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.856346774,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.769608696,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.11335,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.11335,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.450071429,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.018,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.018,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.578381295,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.213175182,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.213175182,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,20.717,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,20.717,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.856346774,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.999801653,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.999801653,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.11335,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.36362963,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.36362963,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.018,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,3.8943125,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,3.8943125,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0535,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0535,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.213175182,2024-03-23T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.560818841,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.560818841,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.999801653,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.971782258,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.971782258,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.36362963,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.120304348,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.120304348,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,3.8943125,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.019,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.019,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.560818841,2024-03-24T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.216529412,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.216529412,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,12.4306,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,12.4306,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.937288288,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.937288288,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.120304348,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.758173913,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.758173913,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.019,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,2.604875,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,2.604875,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.1,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.216529412,2024-03-24T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.654057554,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.654057554,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-23T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,12.4306,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.937288288,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.836122449,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.836122449,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.758173913,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.13025,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.13025,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,2.604875,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.036214286,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.036214286,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.654057554,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.504379562,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.504379562,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0015,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0015,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.836122449,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.304339806,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.304339806,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.13025,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.0426,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.036214286,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.040716981,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.040716981,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0425,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0425,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.504379562,2024-03-25T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.259145985,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-25T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0015,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0035,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0035,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.304339806,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.853138614,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.853138614,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.0426,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.116833333,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.116833333,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.040716981,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.089133333,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.089133333,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.259145985,2024-03-26T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.74229927,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.74229927,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0035,2024-03-26T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,10.359166667,2024-03-27T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,10.359166667,2024-03-27T02:12:00.000Z,KWH
