entity_id,apparentPower,observedAt,unit
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.648648649,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,66.247311828,2024-03-22T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,66.247311828,2024-03-22T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,54.144578313,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.892857143,2024-03-22T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.892857143,2024-03-22T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.148514851,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.620689655,2024-03-22T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.620689655,2024-03-22T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.851851852,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.107142857,2024-03-22T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.107142857,2024-03-22T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.214285714,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.648648649,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.648648649,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.810344828,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,54.144578313,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,54.144578313,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,66.475609756,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.148514851,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.148514851,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.387387387,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.851851852,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.851851852,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-21T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-21T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,949,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.214285714,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.214285714,2024-03-22T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.923076923,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.810344828,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.810344828,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,66.475609756,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,66.475609756,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,70.023529412,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.387387387,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.387387387,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,21.037037037,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.75,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.75,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.578125,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,949,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,38,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,38,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.926829268,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.772727273,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.174311927,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.174311927,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.043859649,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,70.023529412,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,70.023529412,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,68.176470588,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,21.037037037,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,21.037037037,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,31.443298969,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.578125,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.578125,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,949,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.738461538,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,949,2024-03-23T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.926829268,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.926829268,2024-03-23T18:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.693877551,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.428571429,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.043859649,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.273504274,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,68.176470588,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,68.176470588,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,75.416666667,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,31.443298969,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,31.443298969,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.027777778,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.738461538,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.738461538,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.578125,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.693877551,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.693877551,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.887323944,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.695652174,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.273504274,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.273504274,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.256880734,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,75.416666667,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.532608696,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.027777778,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.027777778,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.509615385,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.578125,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.578125,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.309859155,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.887323944,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.887323944,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,54.734042553,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.695652174,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.695652174,2024-03-24T17:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.260869565,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.256880734,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.256880734,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.622807018,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.532608696,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.532608696,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.989361702,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.509615385,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.509615385,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.427184466,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.309859155,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.309859155,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.1375,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,54.734042553,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,54.734042553,2024-03-25T04:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.753246753,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.875,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.622807018,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.622807018,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.352941176,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.989361702,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.989361702,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.156862745,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.427184466,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.427184466,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.1375,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.1375,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,21.702380952,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-24T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.753246753,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.753246753,2024-03-25T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.454545455,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.352941176,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.352941176,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.35483871,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.156862745,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.156862745,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.942307692,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.5,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.5,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.776699029,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,21.702380952,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,21.702380952,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.08974359,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,135.897727273,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,135.897727273,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.622222222,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.35483871,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.35483871,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.895652174,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.942307692,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.942307692,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.092783505,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.776699029,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.12037037,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.08974359,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.08974359,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,14.238095238,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.622222222,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.622222222,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,78.333333333,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.625,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.625,2024-03-26T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.846153846,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.895652174,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.895652174,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.692982456,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.092783505,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.092783505,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,60.074468085,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.12037037,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.036697248,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,14.238095238,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,14.238095238,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.589285714,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,78.333333333,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,78.333333333,2024-03-27T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,50.468085106,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.692982456,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.692982456,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.817391304,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,60.074468085,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,60.074468085,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.011235955,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.036697248,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.036697248,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.852173913,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.589285714,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.589285714,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,11.346153846,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-26T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,50.468085106,2024-03-27T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,49.186813187,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.090909091,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.817391304,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.817391304,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.5,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.011235955,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.011235955,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.690721649,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.852173913,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.852173913,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.171428571,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,11.346153846,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,11.346153846,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,11.317073171,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,49.186813187,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,49.186813187,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.625,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.5,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.5,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.946428571,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.690721649,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.690721649,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.247311828,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.171428571,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.171428571,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.130841121,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,11.317073171,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,11.317073171,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.290909091,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-28T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.084337349,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.084337349,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.417721519,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.625,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.625,2024-03-28T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.947368421,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.946428571,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.946428571,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.481481481,2024-03-29T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.247311828,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.247311828,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.173469388,2024-03-29T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.130841121,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.130841121,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,30.754716981,2024-03-29T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.290909091,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.290909091,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.14,2024-03-29T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.417721519,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.417721519,2024-03-28T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.410526316,2024-03-29T11:12:00.000Z,VA
