entity_id,activePower,observedAt,unit
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.408163265,2024-03-12T20:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.408163265,2024-03-12T20:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-12T08:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,51.513513514,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,51.513513514,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,51.513513514,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,31,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,31,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,31,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,423.75,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,423.75,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,423.75,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,27.265060241,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,27.265060241,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.632183908,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.632183908,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.632183908,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.444444444,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.444444444,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.444444444,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,423.75,2024-03-13T07:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.247311828,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.247311828,2024-03-13T19:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-12T08:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,149.923076923,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,149.923076923,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,149.923076923,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,51.714285714,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,51.714285714,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,51.714285714,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,39.545454545,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,39.545454545,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.904761905,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.904761905,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.904761905,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,847.5,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,847.5,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,847.5,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,18.988372093,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,18.988372093,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,18.988372093,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-12T08:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.428571429,2024-03-14T17:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.428571429,2024-03-14T17:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.428571429,2024-03-14T17:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-14T17:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-14T17:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-14T17:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,847.5,2024-03-14T06:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13,2024-03-14T17:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13,2024-03-14T17:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13,2024-03-14T17:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.05,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.05,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.05,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.104166667,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.104166667,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.104166667,2024-03-15T05:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.611111111,2024-03-15T16:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.611111111,2024-03-15T16:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-15T16:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-15T16:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-15T16:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.144444444,2024-03-15T16:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.144444444,2024-03-15T16:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,55.5,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,55.5,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,55.5,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,421.5,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,421.5,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,421.5,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.085106383,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.085106383,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.085106383,2024-03-16T04:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,65.901408451,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,65.901408451,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,65.901408451,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.444444444,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.444444444,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.444444444,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.071428571,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.071428571,2024-03-16T15:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.819444444,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.819444444,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.819444444,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,242.857142857,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,242.857142857,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,242.857142857,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.144444444,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.144444444,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.144444444,2024-03-17T02:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,57.523809524,2024-03-17T14:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,57.523809524,2024-03-17T14:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,57.523809524,2024-03-17T14:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-17T14:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-17T14:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-17T14:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.522222222,2024-03-17T14:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.522222222,2024-03-17T14:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.522222222,2024-03-17T14:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,52.759036145,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,52.759036145,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,52.759036145,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.823529412,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.823529412,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.823529412,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,1,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,1,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,62.151162791,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,62.151162791,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,62.151162791,2024-03-18T01:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.623376623,2024-03-18T13:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.623376623,2024-03-18T13:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.623376623,2024-03-18T13:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.416666667,2024-03-18T13:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.416666667,2024-03-18T13:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.416666667,2024-03-18T13:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,28.518518519,2024-03-18T13:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,28.518518519,2024-03-18T13:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,28.518518519,2024-03-18T13:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.25,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.25,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.25,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.227272727,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.227272727,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.227272727,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,68.444444444,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,68.444444444,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,68.444444444,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,21.666666667,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,21.666666667,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,21.666666667,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,836.5,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,836.5,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,836.5,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,30.469387755,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,30.469387755,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,54.7,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,54.7,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,54.7,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.53125,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.53125,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.53125,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,11.076923077,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,11.076923077,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,11.076923077,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,24.839506173,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,24.839506173,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,24.839506173,2024-03-19T11:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,51.898734177,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,51.898734177,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,23.048780488,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,23.048780488,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,23.048780488,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,552.666666667,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,552.666666667,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,552.666666667,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.218390805,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.218390805,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.218390805,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,55.108433735,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,55.108433735,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,55.108433735,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,32.363636364,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,32.363636364,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.677419355,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.677419355,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.677419355,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,48.050632911,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,48.050632911,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,48.050632911,2024-03-20T10:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.534090909,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.534090909,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.534090909,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.305555556,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.305555556,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.305555556,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,552.666666667,2024-03-19T23:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,34.871794872,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,34.871794872,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,34.871794872,2024-03-20T22:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-19T00:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.454545455,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.454545455,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.454545455,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.675,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.675,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.675,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.647058824,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.647058824,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.647058824,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,853.5,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,853.5,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,853.5,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,66.147727273,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,66.147727273,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,66.147727273,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-03-21T09:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-21T20:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-21T20:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-03-21T20:48:00.000Z,WTT
