"time","%.mean_value"
"2024-04-13T16:00:00.000+04:00","60.6076086956522"
"2024-04-14T03:24:00.000+04:00","59.93458333333335"
"2024-04-14T14:48:00.000+04:00","50.25147058823527"
"2024-04-15T02:12:00.000+04:00","50.5644144144144"
"2024-04-15T13:36:00.000+04:00","63.26448598130841"
"2024-04-16T01:00:00.000+04:00","74.09603960396039"
"2024-04-16T12:24:00.000+04:00","78.8607843137255"
"2024-04-16T23:48:00.000+04:00","77.00558139534884"
"2024-04-17T11:12:00.000+04:00","75.12808988764047"
"2024-04-17T22:36:00.000+04:00","75.40303030303032"
"2024-04-18T10:00:00.000+04:00","62.3686440677966"
"2024-04-18T21:24:00.000+04:00","65.39787234042552"
"2024-04-19T08:48:00.000+04:00","62.90795454545452"
"2024-04-19T20:12:00.000+04:00","73.60519480519478"
"2024-04-20T07:36:00.000+04:00","67.0504424778761"
"2024-04-20T19:00:00.000+04:00","76.72704081632654"
"2024-04-21T06:24:00.000+04:00","72.63939393939393"
"2024-04-21T17:48:00.000+04:00","58.8422857142857"
"2024-04-22T05:12:00.000+04:00","51.12250922509225"
"2024-04-22T16:36:00.000+04:00","54.399616858237565"
"2024-04-23T04:00:00.000+04:00","60.69107142857144"
"2024-04-23T15:24:00.000+04:00","65.81122448979589"
"2024-04-24T02:48:00.000+04:00","76.42087378640778"
"2024-04-24T14:12:00.000+04:00","63.28623853211009"
"2024-04-25T01:36:00.000+04:00","55.527756653992384"
"2024-04-25T13:00:00.000+04:00","46.20926517571885"
"2024-04-26T00:24:00.000+04:00","54.61309090909092"
"2024-04-26T11:48:00.000+04:00","58.622580645161285"
"2024-04-26T23:12:00.000+04:00","67.43387755102039"
"2024-04-27T10:36:00.000+04:00","60.69601449275358"
"2024-04-27T22:00:00.000+04:00","61.06652892561982"
"2024-04-28T09:24:00.000+04:00","61.170850202429136"
"2024-04-28T20:48:00.000+04:00","57.41618497109827"
"2024-04-29T08:12:00.000+04:00","61.5981818181818"
"2024-04-29T19:36:00.000+04:00","57.01181434599157"
"2024-04-30T07:00:00.000+04:00","62.835135135135125"
"2024-04-30T18:24:00.000+04:00","63.71762295081965"
"2024-05-01T05:48:00.000+04:00","63.93659793814433"
"2024-05-01T17:12:00.000+04:00","63.57068965517243"
"2024-05-02T04:36:00.000+04:00","84.47939393939396"
"2024-05-02T16:00:00.000+04:00","85.65779816513762"
"2024-05-03T03:24:00.000+04:00","82.5948717948718"
"2024-05-03T14:48:00.000+04:00","77.12352941176468"
"2024-05-04T02:12:00.000+04:00","71.61210191082804"
"2024-05-04T13:36:00.000+04:00","64.40198412698412"
"2024-05-05T01:00:00.000+04:00","70.71056105610562"
"2024-05-05T12:24:00.000+04:00","49.63444108761327"
"2024-05-05T23:48:00.000+04:00","62.412499999999994"
"2024-05-06T11:12:00.000+04:00","58.2511811023622"
"2024-05-06T22:36:00.000+04:00","69.08288770053476"
"2024-05-07T10:00:00.000+04:00","64.18884462151392"
"2024-05-07T21:24:00.000+04:00","72.73080568720378"
"2024-05-08T08:48:00.000+04:00","57.92976744186046"
"2024-05-08T20:12:00.000+04:00","71.61400966183574"
"2024-05-09T07:36:00.000+04:00","55.844011142061284"
"2024-05-09T19:00:00.000+04:00","66.79117647058824"
"2024-05-10T06:24:00.000+04:00","67.03636363636363"
"2024-05-10T17:48:00.000+04:00","75.94672897196261"
"2024-05-11T05:12:00.000+04:00","71.13478260869564"
"2024-05-11T16:36:00.000+04:00","76.10833333333333"
"2024-05-12T04:00:00.000+04:00","77.11185567010308"
"2024-05-12T15:24:00.000+04:00","68.31657458563535"
"2024-05-13T02:48:00.000+04:00","73.1976377952756"
"2024-05-13T14:12:00.000+04:00","67.02692307692308"
"2024-05-14T01:36:00.000+04:00","59.422435897435896"
"2024-05-14T13:00:00.000+04:00","52.72121212121213"
"2024-05-15T00:24:00.000+04:00","64.50959595959596"
"2024-05-15T11:48:00.000+04:00","51.710835913312714"
"2024-05-15T23:12:00.000+04:00","63.770466321243546"
"2024-05-16T10:36:00.000+04:00","52.51521739130434"
"2024-05-16T22:00:00.000+04:00","71.49831223628689"
"2024-05-17T09:24:00.000+04:00","55.20190476190476"
"2024-05-17T20:48:00.000+04:00","65.5366515837104"
"2024-05-18T08:12:00.000+04:00","54.41694915254239"
"2024-05-18T19:36:00.000+04:00","71.93378378378378"
"2024-05-19T07:00:00.000+04:00","66.7735465116279"
"2024-05-19T18:24:00.000+04:00","75.17214484679664"
"2024-05-20T05:48:00.000+04:00","72.49469026548671"
"2024-05-20T17:12:00.000+04:00","72.40620437956207"
"2024-05-21T04:36:00.000+04:00","74.74736842105264"
"2024-05-21T16:00:00.000+04:00","73.82703862660944"
"2024-05-22T03:24:00.000+04:00","73.73138075313807"
"2024-05-22T14:48:00.000+04:00","66.84196721311477"
"2024-05-23T02:12:00.000+04:00","69.47824427480917"
"2024-05-23T13:36:00.000+04:00","62.984337349397585"
"2024-05-24T01:00:00.000+04:00","74.73052208835342"
"2024-05-24T12:24:00.000+04:00","74.46651162790697"
"2024-05-24T23:48:00.000+04:00","81.55491803278687"
"2024-05-25T11:12:00.000+04:00","75.49206349206351"
"2024-05-25T22:36:00.000+04:00","81.34377358490566"
"2024-05-26T10:00:00.000+04:00","71.41123595505616"
"2024-05-26T21:24:00.000+04:00","73.07483443708608"
"2024-05-27T08:48:00.000+04:00","61.7874074074074"
"2024-05-27T20:12:00.000+04:00","63.913157894736834"
"2024-05-28T07:36:00.000+04:00","68.48654970760232"
"2024-05-28T19:00:00.000+04:00","72.95321100917431"
"2024-05-29T06:24:00.000+04:00","74.12232558139537"
"2024-05-29T17:48:00.000+04:00","69.84607843137255"
"2024-05-30T05:12:00.000+04:00","76.26553030303029"
"2024-05-30T16:36:00.000+04:00","72.19375"
"2024-05-31T04:00:00.000+04:00","80.07028301886791"
"2024-05-31T15:24:00.000+04:00","71.62434210526317"
"2024-06-01T02:48:00.000+04:00","72.78776978417267"
"2024-06-01T14:12:00.000+04:00","55.682758620689675"
"2024-06-02T01:36:00.000+04:00","59.606532663316585"
"2024-06-02T13:00:00.000+04:00","71.18983050847456"
"2024-06-03T00:24:00.000+04:00","75.32274509803922"
"2024-06-03T11:48:00.000+04:00","71.55813953488372"
"2024-06-03T23:12:00.000+04:00","72.18672566371681"
