"time","V.mean_value"
"2024-03-05T17:12:00.000+04:00","300.3"
"2024-03-06T04:36:00.000+04:00","296.8205128205128"
"2024-03-06T16:00:00.000+04:00","298.6714285714286"
"2024-03-07T03:24:00.000+04:00","297.6081081081081"
"2024-03-07T14:48:00.000+04:00","299.1166666666667"
"2024-03-08T02:12:00.000+04:00","298.51020408163265"
"2024-03-08T13:36:00.000+04:00","297.958904109589"
"2024-03-09T01:00:00.000+04:00","301.08196721311475"
"2024-03-09T12:24:00.000+04:00","302.1857142857143"
"2024-03-09T23:48:00.000+04:00","302.06944444444446"
"2024-03-10T11:12:00.000+04:00","297.86206896551727"
"2024-03-10T22:36:00.000+04:00","300.01785714285717"
"2024-03-11T10:00:00.000+04:00","296.8225806451613"
"2024-03-11T21:24:00.000+04:00","299.1714285714286"
"2024-03-12T08:48:00.000+04:00","295.6984126984127"
"2024-03-12T20:12:00.000+04:00","297.96875"
"2024-03-13T07:36:00.000+04:00","298.13513513513516"
"2024-03-13T19:00:00.000+04:00","299"
"2024-03-14T06:24:00.000+04:00","296.35135135135135"
"2024-03-14T17:48:00.000+04:00",
"2024-03-15T05:12:00.000+04:00",
"2024-03-15T16:36:00.000+04:00",
"2024-03-16T04:00:00.000+04:00",
"2024-03-16T15:24:00.000+04:00",
"2024-03-17T02:48:00.000+04:00",
"2024-03-17T14:12:00.000+04:00",
"2024-03-18T01:36:00.000+04:00",
"2024-03-18T13:00:00.000+04:00",
"2024-03-19T00:24:00.000+04:00","294.55555555555554"
"2024-03-19T11:48:00.000+04:00","297.6"
"2024-03-19T23:12:00.000+04:00","298.27777777777777"
"2024-03-20T10:36:00.000+04:00","295.5970149253731"
"2024-03-20T22:00:00.000+04:00","298.0566037735849"
"2024-03-21T09:24:00.000+04:00","298.1219512195122"
"2024-03-21T20:48:00.000+04:00","299.5833333333333"
"2024-03-22T08:12:00.000+04:00","297.7258064516129"
"2024-03-22T19:36:00.000+04:00","299.10769230769233"
"2024-03-23T07:00:00.000+04:00","298.52542372881356"
"2024-03-23T18:24:00.000+04:00","299.3720930232558"
"2024-03-24T05:48:00.000+04:00","298.7464788732394"
"2024-03-24T17:12:00.000+04:00","298.6056338028169"
"2024-03-25T04:36:00.000+04:00","296.39240506329116"
"2024-03-25T16:00:00.000+04:00","297.63235294117646"
"2024-03-26T03:24:00.000+04:00","298.2089552238806"
"2024-03-26T14:48:00.000+04:00","298.9384615384615"
"2024-03-27T02:12:00.000+04:00","297.62666666666667"
"2024-03-27T13:36:00.000+04:00","301.0138888888889"
"2024-03-28T01:00:00.000+04:00","299.75714285714287"
"2024-03-28T12:24:00.000+04:00","298.32307692307694"
"2024-03-28T23:48:00.000+04:00","301.95588235294116"
"2024-03-29T11:12:00.000+04:00","301.90410958904107"
"2024-03-29T22:36:00.000+04:00","301.2112676056338"
"2024-03-30T10:00:00.000+04:00","300.29824561403507"
"2024-03-30T21:24:00.000+04:00","299.84285714285716"
"2024-03-31T08:48:00.000+04:00","301.35"
"2024-03-31T20:12:00.000+04:00","301.65"
"2024-04-01T07:36:00.000+04:00","300.4266666666667"
"2024-04-01T19:00:00.000+04:00","302.0181818181818"
"2024-04-02T06:24:00.000+04:00","299.4"
"2024-04-02T17:48:00.000+04:00","301.55172413793105"
"2024-04-03T05:12:00.000+04:00","298.89830508474574"
"2024-04-03T16:36:00.000+04:00","299.6290322580645"
"2024-04-04T04:00:00.000+04:00","298.01612903225805"
"2024-04-04T15:24:00.000+04:00","297.90909090909093"
"2024-04-05T02:48:00.000+04:00","302.0933333333333"
"2024-04-05T14:12:00.000+04:00","300.2028985507246"
"2024-04-06T01:36:00.000+04:00","301.6811594202899"
"2024-04-06T13:00:00.000+04:00","304.40625"
"2024-04-07T00:24:00.000+04:00","300.85483870967744"
"2024-04-07T11:48:00.000+04:00","300"
"2024-04-07T23:12:00.000+04:00","298.859649122807"
"2024-04-08T10:36:00.000+04:00","298.7368421052632"
"2024-04-08T22:00:00.000+04:00","299.0151515151515"
"2024-04-09T09:24:00.000+04:00","299.3466666666667"
"2024-04-09T20:48:00.000+04:00","300.68888888888887"
"2024-04-10T08:12:00.000+04:00","300.0769230769231"
"2024-04-10T19:36:00.000+04:00","299.4492753623188"
"2024-04-11T07:00:00.000+04:00","298.77777777777777"
"2024-04-11T18:24:00.000+04:00","297.4375"
"2024-04-12T05:48:00.000+04:00","296.77464788732397"
"2024-04-12T17:12:00.000+04:00","297.75409836065575"
"2024-04-13T04:36:00.000+04:00","298.92753623188406"
"2024-04-13T16:00:00.000+04:00","299.765625"
"2024-04-14T03:24:00.000+04:00","299.07936507936506"
"2024-04-14T14:48:00.000+04:00","301.3692307692308"
"2024-04-15T02:12:00.000+04:00","297.4235294117647"
"2024-04-15T13:36:00.000+04:00","299.14285714285717"
"2024-04-16T01:00:00.000+04:00","304.7"
"2024-04-16T12:24:00.000+04:00","307.6551724137931"
"2024-04-16T23:48:00.000+04:00","303.1296296296296"
"2024-04-17T11:12:00.000+04:00","299.5686274509804"
"2024-04-17T22:36:00.000+04:00","299.60869565217394"
"2024-04-18T10:00:00.000+04:00","296.85135135135135"
"2024-04-18T21:24:00.000+04:00","299.5357142857143"
"2024-04-19T08:48:00.000+04:00","297.69117647058823"
"2024-04-19T20:12:00.000+04:00","298.35820895522386"
"2024-04-20T07:36:00.000+04:00","297.42028985507244"
"2024-04-20T19:00:00.000+04:00","300.0735294117647"
"2024-04-21T06:24:00.000+04:00","297.609756097561"
"2024-04-21T17:48:00.000+04:00","298.609756097561"
"2024-04-22T05:12:00.000+04:00","295.6373626373626"
"2024-04-22T16:36:00.000+04:00","300.05405405405406"
