"time","W.mean_value"
"2024-03-08T13:36:00.000+04:00","18.369565217391305"
"2024-03-09T01:00:00.000+04:00","28.214285714285715"
"2024-03-09T12:24:00.000+04:00","41.41379310344828"
"2024-03-09T23:48:00.000+04:00","29.923076923076923"
"2024-03-10T11:12:00.000+04:00","28.916666666666668"
"2024-03-10T22:36:00.000+04:00","27.857142857142858"
"2024-03-11T10:00:00.000+04:00","20.395833333333332"
"2024-03-11T21:24:00.000+04:00","33.4"
"2024-03-12T08:48:00.000+04:00","23.771428571428572"
"2024-03-12T20:12:00.000+04:00","28"
"2024-03-13T07:36:00.000+04:00","31"
"2024-03-13T19:00:00.000+04:00","29.444444444444443"
"2024-03-14T06:24:00.000+04:00","39.54545454545455"
"2024-03-14T17:48:00.000+04:00",
"2024-03-15T05:12:00.000+04:00",
"2024-03-15T16:36:00.000+04:00",
"2024-03-16T04:00:00.000+04:00",
"2024-03-16T15:24:00.000+04:00",
"2024-03-17T02:48:00.000+04:00",
"2024-03-17T14:12:00.000+04:00",
"2024-03-18T01:36:00.000+04:00",
"2024-03-18T13:00:00.000+04:00",
"2024-03-19T00:24:00.000+04:00","68.44444444444444"
"2024-03-19T11:48:00.000+04:00","29.53125"
"2024-03-19T23:12:00.000+04:00","23.048780487804876"
"2024-03-20T10:36:00.000+04:00","32.36363636363637"
"2024-03-20T22:00:00.000+04:00","20.305555555555557"
"2024-03-21T09:24:00.000+04:00","27.647058823529413"
"2024-03-21T20:48:00.000+04:00","26.425"
"2024-03-22T08:12:00.000+04:00","23.675"
"2024-03-22T19:36:00.000+04:00","40.19230769230769"
"2024-03-23T07:00:00.000+04:00","33.17857142857143"
"2024-03-23T18:24:00.000+04:00","25.862068965517242"
"2024-03-24T05:48:00.000+04:00","31.37837837837838"
"2024-03-24T17:12:00.000+04:00","27.394736842105264"
"2024-03-25T04:36:00.000+04:00","24.973684210526315"
"2024-03-25T16:00:00.000+04:00","16.763157894736842"
"2024-03-26T03:24:00.000+04:00","24.647058823529413"
"2024-03-26T14:48:00.000+04:00","13.061224489795919"
"2024-03-27T02:12:00.000+04:00","25.555555555555557"
"2024-03-27T13:36:00.000+04:00","28.4"
"2024-03-28T01:00:00.000+04:00","23.57777777777778"
"2024-03-28T12:24:00.000+04:00","23.94871794871795"
"2024-03-28T23:48:00.000+04:00","16.146341463414632"
"2024-03-29T11:12:00.000+04:00","50.52173913043478"
"2024-03-29T22:36:00.000+04:00","29.63888888888889"
"2024-03-30T10:00:00.000+04:00","37.72"
"2024-03-30T21:24:00.000+04:00","38.22727272727273"
"2024-03-31T08:48:00.000+04:00","33.4375"
"2024-03-31T20:12:00.000+04:00","31.548387096774192"
"2024-04-01T07:36:00.000+04:00","31.58823529411765"
"2024-04-01T19:00:00.000+04:00","28.428571428571427"
"2024-04-02T06:24:00.000+04:00","24.941176470588236"
"2024-04-02T17:48:00.000+04:00","31.41176470588235"
"2024-04-03T05:12:00.000+04:00","18.970588235294116"
"2024-04-03T16:36:00.000+04:00","30.392857142857142"
"2024-04-04T04:00:00.000+04:00","24.970588235294116"
"2024-04-04T15:24:00.000+04:00","25.90909090909091"
"2024-04-05T02:48:00.000+04:00","40.75"
"2024-04-05T14:12:00.000+04:00","24"
"2024-04-06T01:36:00.000+04:00","38.96"
"2024-04-06T13:00:00.000+04:00","29.833333333333332"
"2024-04-07T00:24:00.000+04:00","32.12903225806452"
"2024-04-07T11:48:00.000+04:00","33.42857142857143"
"2024-04-07T23:12:00.000+04:00","31.6"
"2024-04-08T10:36:00.000+04:00","27.08823529411765"
"2024-04-08T22:00:00.000+04:00","33.39393939393939"
"2024-04-09T09:24:00.000+04:00","30.043478260869566"
"2024-04-09T20:48:00.000+04:00","27.735294117647058"
"2024-04-10T08:12:00.000+04:00","32.303030303030305"
"2024-04-10T19:36:00.000+04:00","27.37142857142857"
"2024-04-11T07:00:00.000+04:00","36.7"
"2024-04-11T18:24:00.000+04:00","24.27906976744186"
"2024-04-12T05:48:00.000+04:00","28.606060606060606"
"2024-04-12T17:12:00.000+04:00","22.106382978723403"
"2024-04-13T04:36:00.000+04:00","16"
"2024-04-13T16:00:00.000+04:00","21.954545454545453"
"2024-04-14T03:24:00.000+04:00","24.34285714285714"
"2024-04-14T14:48:00.000+04:00","29.5"
