"time","kWh.mean_value"
"2024-03-09T01:00:00.000+04:00","16.29512"
"2024-03-09T12:24:00.000+04:00","16.394791666666666"
"2024-03-09T23:48:00.000+04:00","16.486349999999998"
"2024-03-10T11:12:00.000+04:00","16.57133333333333"
"2024-03-10T22:36:00.000+04:00","16.67004"
"2024-03-11T10:00:00.000+04:00","16.779500000000002"
"2024-03-11T21:24:00.000+04:00","16.86805"
"2024-03-12T08:48:00.000+04:00","16.952149999999996"
"2024-03-12T20:12:00.000+04:00","17.036818181818184"
"2024-03-13T07:36:00.000+04:00","17.1322"
"2024-03-13T19:00:00.000+04:00","17.21982608695652"
"2024-03-14T06:24:00.000+04:00","17.30233333333333"
"2024-03-14T17:48:00.000+04:00",
"2024-03-15T05:12:00.000+04:00",
"2024-03-15T16:36:00.000+04:00",
"2024-03-16T04:00:00.000+04:00",
"2024-03-16T15:24:00.000+04:00",
"2024-03-17T02:48:00.000+04:00",
"2024-03-17T14:12:00.000+04:00",
"2024-03-18T01:36:00.000+04:00",
"2024-03-18T13:00:00.000+04:00",
"2024-03-19T00:24:00.000+04:00","17.27390909090909"
"2024-03-19T11:48:00.000+04:00","17.328238095238095"
"2024-03-19T23:12:00.000+04:00","17.4115"
"2024-03-20T10:36:00.000+04:00","17.489315789473686"
"2024-03-20T22:00:00.000+04:00","17.56472222222222"
"2024-03-21T09:24:00.000+04:00","17.644409090909093"
"2024-03-21T20:48:00.000+04:00","17.73192"
"2024-03-22T08:12:00.000+04:00","17.81605263157895"
"2024-03-22T19:36:00.000+04:00","17.900428571428577"
"2024-03-23T07:00:00.000+04:00","17.983681818181818"
"2024-03-23T18:24:00.000+04:00","18.073090909090908"
"2024-03-24T05:48:00.000+04:00","18.161217391304348"
"2024-03-24T17:12:00.000+04:00","18.246304347826086"
"2024-03-25T04:36:00.000+04:00","18.33477272727273"
"2024-03-25T16:00:00.000+04:00","18.41280952380952"
"2024-03-26T03:24:00.000+04:00","18.49425"
"2024-03-26T14:48:00.000+04:00","18.569444444444443"
"2024-03-27T02:12:00.000+04:00","18.642681818181817"
"2024-03-27T13:36:00.000+04:00","18.7234"
"2024-03-28T01:00:00.000+04:00","18.804363636363636"
"2024-03-28T12:24:00.000+04:00","18.892380952380954"
"2024-03-28T23:48:00.000+04:00","18.975263157894737"
"2024-03-29T11:12:00.000+04:00","19.058208333333333"
"2024-03-29T22:36:00.000+04:00","19.145695652173913"
"2024-03-30T10:00:00.000+04:00","19.231619047619045"
"2024-03-30T21:24:00.000+04:00","19.3133"
"2024-03-31T08:48:00.000+04:00","19.35495652173913"
"2024-03-31T20:12:00.000+04:00","19.38738095238095"
"2024-04-01T07:36:00.000+04:00","19.478681818181823"
"2024-04-01T19:00:00.000+04:00","19.573142857142855"
"2024-04-02T06:24:00.000+04:00","19.65842857142857"
"2024-04-02T17:48:00.000+04:00","19.742000000000004"
"2024-04-03T05:12:00.000+04:00","19.825888888888887"
"2024-04-03T16:36:00.000+04:00","19.91166666666666"
"2024-04-04T04:00:00.000+04:00","20.00405"
"2024-04-04T15:24:00.000+04:00","20.09131818181818"
"2024-04-05T02:48:00.000+04:00","20.182478260869562"
"2024-04-05T14:12:00.000+04:00","20.27427272727273"
"2024-04-06T01:36:00.000+04:00","20.36290909090909"
"2024-04-06T13:00:00.000+04:00","20.456913043478263"
"2024-04-07T00:24:00.000+04:00","20.55422727272727"
"2024-04-07T11:48:00.000+04:00","20.64247619047619"
"2024-04-07T23:12:00.000+04:00","20.730454545454545"
"2024-04-08T10:36:00.000+04:00","20.8175652173913"
"2024-04-08T22:00:00.000+04:00","20.912782608695654"
"2024-04-09T09:24:00.000+04:00","21.000880000000002"
"2024-04-09T20:48:00.000+04:00","21.08731818181818"
"2024-04-10T08:12:00.000+04:00","21.17778260869565"
